1951,FOX,11.8,-29.0
1951,FOX,12.4,-30.5
1951,FOX,13.0,-32.0
1951,FOX,13.7,-33.3
1951,FOX,14.4,-34.6
1951,FOX,15.2,-36.2
1951,FOX,16.0,-37.8
1951,FOX,16.5,-39.0
1951,FOX,17.1,-40.1
1951,FOX,17.6,-41.4
1951,FOX,18.2,-43.0
1951,FOX,19.2,-45.5
1951,FOX,20.3,-48.2
1951,FOX,21.0,-49.5
1951,FOX,21.7,-50.7
1951,FOX,23.0,-53.1
1951,FOX,24.4,-55.2
1951,FOX,25.2,-56.4
1951,FOX,26.4,-57.5
1951,FOX,29.2,-58.8
1951,FOX,32.4,-60.0
1951,FOX,35.3,-59.8
1951,FOX,38.0,-58.0
1951,FOX,40.0,-54.6
1951,FOX,42.0,-50.5
1951,FOX,44.5,-43.9
1951,FOX,47.0,-37.0
1951,FOX,49.6,-29.9
1951,FOX,52.4,-22.8
1951,FOX,55.5,-21.1
1951,FOX,59.0,-23.2
1951,GEORGE,19.8,-93.0
1951,GEORGE,20.6,-94.7
1951,GEORGE,20.8,-95.2
1951,GEORGE,20.9,-95.7
1951,GEORGE,21.0,-96.2
1951,GEORGE,21.2,-96.7
1951,GEORGE,21.5,-97.5
1951,HOW,18.7,-84.8
1951,HOW,19.0,-85.0
1951,HOW,19.6,-85.3
1951,HOW,20.3,-85.7
1951,HOW,21.3,-86.3
1951,HOW,22.2,-86.8
1951,HOW,22.8,-87.1
1951,HOW,23.3,-87.3
1951,HOW,23.8,-87.4
1951,HOW,24.3,-87.5
1951,HOW,24.9,-87.6
1951,HOW,25.4,-87.7
1951,HOW,25.8,-87.5
1951,HOW,26.1,-86.8
1951,HOW,26.3,-86.0
1951,HOW,26.4,-84.8
1951,HOW,26.6,-83.3
1951,HOW,26.8,-81.7
1951,HOW,27.6,-80.2
1951,HOW,29.0,-78.8
1951,HOW,30.6,-77.6
1951,HOW,32.0,-76.7
1951,HOW,32.6,-76.2
1951,HOW,33.2,-75.8
1951,HOW,33.9,-75.2
1951,HOW,34.6,-74.5
1951,HOW,35.1,-73.8
1951,HOW,35.7,-73.0
1951,HOW,36.4,-72.2
1951,HOW,37.1,-71.3
1951,HOW,37.7,-70.2
1951,HOW,38.3,-69.0
1951,HOW,38.9,-67.8
1951,HOW,39.5,-65.7
1951,HOW,40.3,-60.9
1951,HOW,41.2,-55.3
1951,HOW,41.9,-50.7
1951,HOW,42.6,-46.0
1951,HOW,43.6,-40.9
1951,HOW,45.2,-35.9
1951,HOW,48.3,-31.2
1951,HOW,53.3,-26.8
1951,ITEM,14.3,-78.2
1951,ITEM,15.0,-78.8
1951,ITEM,15.6,-79.5
1951,ITEM,16.2,-80.2
1951,ITEM,16.7,-81.0
1951,ITEM,17.3,-81.8
1951,ITEM,17.9,-82.2
1951,ITEM,18.5,-82.1
1951,ITEM,19.1,-81.8
1951,ITEM,19.7,-81.5
1951,ITEM,20.1,-81.3
1951,ITEM,20.4,-81.2
